qe,qs,x,ref,erro,s,value_s,a,value_a,next_s,value_next_s,reward,done
3.681508442164497,3.658334683108067,3.3458530155268926,8.0,-4.654146984473107,734,-4.66,85,0.85,735,-4.65,0,False
3.3070332890163363,3.646513773743515,3.324267953187837,8.0,-4.675732046812163,735,-4.65,76,0.76,732,-4.68,0,False
4.172478592719222,3.664198447388701,3.356584526241398,8.0,-4.643415473758602,732,-4.68,96,0.96,736,-4.64,0,False
4.588845906630694,3.6950822368752516,3.4134031960409197,8.0,-4.586596803959081,736,-4.64,106,1.06,741,-4.59,0,False
3.5124259865835694,3.6889983745505908,3.402178386433067,8.0,-4.597821613566933,741,-4.59,81,0.81,740,-4.6,0,False
4.6622428855796265,3.7212875231908344,3.461990061304742,8.0,-4.538009938695258,740,-4.6,108,1.08,746,-4.54,0,False
3.2964559851301103,3.707223826466512,3.4358798093816962,8.0,-4.564120190618304,746,-4.54,76,0.76,744,-4.56,0,False
3.9484414681195803,3.715215241497165,3.4507046674514994,8.0,-4.549295332548501,744,-4.56,91,0.91,745,-4.55,0,False
2.065506731672486,3.6602237564186013,3.349321625149858,8.0,-4.650678374850142,745,-4.55,47,0.47,735,-4.65,0,False
4.170292771767636,3.677317547568393,3.380663153704811,8.0,-4.619336846295189,735,-4.65,95,0.95,738,-4.62,0,False
3.565839647003129,3.67358806471994,3.373813009964173,8.0,-4.626186990035826,738,-4.62,81,0.81,737,-4.63,0,False
4.436023533558233,3.6990104771661345,3.4206654329347863,8.0,-4.579334567065214,737,-4.63,102,1.02,742,-4.58,0,False
0.9316897447495673,3.605883397548745,3.2506220153127368,8.0,-4.749377984687263,742,-4.58,21,0.21,725,-4.75,0,False
4.596314911018888,3.6394896734316724,3.3114658206076695,8.0,-4.688534179392331,725,-4.75,104,1.04,731,-4.69,0,False
4.407819000875634,3.6653390112285797,3.3586732178677483,8.0,-4.641326782132252,731,-4.69,100,1.0,736,-4.64,0,False
4.652336776430826,3.6982855864907136,3.4193237987961345,8.0,-4.5806762012038655,736,-4.64,106,1.06,742,-4.58,0,False
2.6999749622637803,3.664952105091481,3.3579753511649124,8.0,-4.642024648835088,742,-4.58,61,0.61,736,-4.64,0,False
4.660635845941317,3.6981966078145434,3.4191592262027997,8.0,-4.580840773797201,736,-4.64,106,1.06,742,-4.58,0,False
2.7046302666466273,3.665021422024244,3.358102337731778,8.0,-4.641897662268223,742,-4.58,61,0.61,736,-4.64,0,False
4.67564701307957,3.6987618612447726,3.420204448109688,8.0,-4.579795551890312,736,-4.64,106,1.06,742,-4.58,0,False
2.713050344589647,3.6658550486912054,3.3596300785234763,8.0,-4.640369921476523,742,-4.58,61,0.61,736,-4.64,0,False
4.688740899797607,3.6999952905213918,3.4224858563621092,8.0,-4.577514143637891,736,-4.64,106,1.06,742,-4.58,0,False
2.719039964210869,3.667258750506834,3.3622034134284102,8.0,-4.637796586571589,742,-4.58,61,0.61,736,-4.64,0,False
4.700076681049819,3.701716049419985,3.425669956086727,8.0,-4.574330043913273,736,-4.64,106,1.06,743,-4.57,0,False
3.9476231305965537,3.7098702700448576,3.440782919288898,8.0,-4.559217080711102,743,-4.57,89,0.89,744,-4.56,0,False
4.0354135965716775,3.720641161928988,3.4607907922984817,8.0,-4.539209207701518,744,-4.56,91,0.91,746,-4.54,0,False
3.617191607808759,3.7172205029832375,3.4544326939360084,8.0,-4.545567306063992,746,-4.54,83,0.83,745,-4.55,0,False
3.284081056888719,3.7028688309028928,3.427812140877715,8.0,-4.572187859122285,745,-4.55,75,0.75,743,-4.57,0,False
3.879580633118265,3.708732040697772,3.438672296334255,8.0,-4.561327703665745,743,-4.57,89,0.89,744,-4.56,0,False
3.967619350405246,3.7173027102705554,3.4545833566958013,8.0,-4.545416643304199,744,-4.56,91,0.91,745,-4.55,0,False
3.2855087197805,3.7029949049780684,3.4280455535971446,8.0,-4.571954446402856,745,-4.55,75,0.75,743,-4.57,0,False
3.8973281437606384,3.709441918323889,3.4399886943074685,8.0,-4.560011305692532,743,-4.57,89,0.89,744,-4.56,0,False
3.9647303585258764,3.7178919317322325,3.4556786214768107,8.0,-4.54432137852319,744,-4.56,91,0.91,746,-4.54,0,False
3.322393234112936,3.704790901407314,3.4313714002174693,8.0,-4.568628599782531,746,-4.54,77,0.77,743,-4.57,0,False
3.83405226590494,3.7090786994808416,3.43931543400551,8.0,-4.560684565994491,743,-4.57,89,0.89,744,-4.56,0,False
3.922289927329869,3.7161380505327113,3.4524192569917878,8.0,-4.547580743008212,744,-4.56,91,0.91,745,-4.55,0,False
0.346331671977452,3.602951604970277,3.245344851518536,8.0,-4.754655148481464,745,-4.55,8,0.08,725,-4.75,0,False
4.480297079261845,3.6327648582652907,3.2992402079519327,8.0,-4.700759792048068,725,-4.75,104,1.04,730,-4.7,0,False
2.8651249589043317,3.6067023934144986,3.2520808689431826,8.0,-4.747919131056817,730,-4.7,66,0.66,725,-4.75,0,False
4.49478972138369,3.6368353859491207,3.306637942842346,8.0,-4.693362057157654,725,-4.75,104,1.04,731,-4.69,0,False
4.3127272465429405,3.659600503952142,3.348165122316918,8.0,-4.651834877683082,731,-4.69,100,1.0,735,-4.65,0,False
4.083567906122917,3.673809371473263,3.3742163554637203,8.0,-4.62578364453628,735,-4.65,95,0.95,737,-4.63,0,False
4.369694147318418,3.6970166561327766,3.4169791728946235,8.0,-4.5830208271053765,737,-4.63,102,1.02,742,-4.58,0,False
2.6376009005426426,3.661621965224155,3.35187620238176,8.0,-4.64812379761824,742,-4.58,61,0.61,735,-4.65,0,False
4.091784892974927,3.676036183966277,3.3783080063312414,8.0,-4.621691993668758,735,-4.65,95,0.95,738,-4.62,0,False
3.500643679599664,3.670165848060016,3.367530438012777,8.0,-4.632469561987223,738,-4.62,81,0.81,737,-4.63,0,False
4.396333325045256,3.6944051665561273,3.4121533598385363,8.0,-4.587846640161464,737,-4.63,102,1.02,741,-4.59,0,False
3.503000222024461,3.6880291353626826,3.4003909165697497,8.0,-4.59960908343025,741,-4.59,81,0.81,740,-4.6,0,False
4.643828541250593,3.7197501226401024,3.4591301737854447,8.0,-4.540869826214555,740,-4.6,108,1.08,746,-4.54,0,False
3.281230264393264,3.705226607545006,3.432178831575583,8.0,-4.567821168424417,746,-4.54,76,0.76,743,-4.57,0,False
3.8464976687468115,3.7099120220899473,3.4408609676123834,8.0,-4.559139032387616,743,-4.57,89,0.89,744,-4.56,0,False
3.9346773803188255,3.717351891438628,3.4546749607117904,8.0,-4.54532503928821,744,-4.56,91,0.91,745,-4.55,0,False
1.8153288618235621,3.653913994747237,3.337786253130911,8.0,-4.662213746869089,745,-4.55,42,0.42,734,-4.66,0,False
3.681790857028851,3.6548591124223937,3.3394986107966855,8.0,-4.660501389203315,734,-4.66,85,0.85,734,-4.66,0,False
3.6836851832700193,3.655828204949069,3.341269788111543,8.0,-4.658730211888457,734,-4.66,85,0.85,734,-4.66,0,False
3.691338343048835,3.6570216771677595,3.343451667969406,8.0,-4.656548332030594,734,-4.66,85,0.85,734,-4.66,0,False
3.6949294558392727,3.6582952946349327,3.3457808822912813,8.0,-4.654219117708719,734,-4.66,85,0.85,735,-4.65,0,False
3.7340386024950214,3.6608389011743325,3.350434901491959,8.0,-4.649565098508041,735,-4.65,86,0.86,735,-4.65,0,False
4.117118793111099,3.6761253218656478,3.3784717024101707,8.0,-4.62152829758983,735,-4.65,95,0.95,738,-4.62,0,False
3.521674589527341,3.6709562812867356,3.3689809706320877,8.0,-4.631019029367913,738,-4.62,81,0.81,737,-4.63,0,False
4.422119345730265,3.696021778161592,3.4151401009685007,8.0,-4.5848598990315,737,-4.63,102,1.02,742,-4.58,0,False
2.6681277605801905,3.661675731050875,3.351974396301093,8.0,-4.6480256036989065,742,-4.58,61,0.61,735,-4.65,0,False
4.151118871519836,3.6780710685243543,3.3820488758982297,8.0,-4.61795112410177,735,-4.65,95,0.95,738,-4.62,0,False
3.5499107982342557,3.6737843103466,3.374173587499217,8.0,-4.625826412500783,738,-4.62,81,0.81,737,-4.63,0,False
4.452148260110937,3.699734683494011,3.4220049104132033,8.0,-4.577995089586796,737,-4.63,102,1.02,742,-4.58,0,False
2.685622220519366,3.665884897295389,3.359685004402056,8.0,-4.640314995597944,742,-4.58,61,0.61,736,-4.64,0,False
4.638661261207628,3.698359973172814,3.41946141786778,8.0,-4.58053858213222,736,-4.64,106,1.06,742,-4.58,0,False
2.682697575844911,3.664445219468303,3.357046693538331,8.0,-4.642953306461669,742,-4.58,61,0.61,736,-4.64,0,False
4.642053867037325,3.69709339722198,3.4171196662040146,8.0,-4.582880333795986,736,-4.64,106,1.06,742,-4.58,0,False
2.6846063816557315,3.663273643369375,3.354900428993041,8.0,-4.645099571006959,742,-4.58,61,0.61,735,-4.65,0,False
4.138641175763139,3.679191730907419,3.3841102056765577,8.0,-4.615889794323442,735,-4.65,95,0.95,738,-4.62,0,False
3.5386330137316673,3.674491595649817,3.3754729974793802,8.0,-4.62452700252062,738,-4.62,81,0.81,738,-4.62,0,False
3.549187263073851,3.670298312607181,3.367773207124212,8.0,-4.632226792875787,738,-4.62,81,0.81,737,-4.63,0,False
4.45125972431178,3.6963591169155876,3.415763388321391,8.0,-4.584236611678609,737,-4.63,102,1.02,742,-4.58,0,False
0.04464672219896864,3.572873597040211,3.19139005071266,8.0,-4.80860994928734,742,-4.58,1,0.01,719,-4.81,0,False
4.321861456562641,3.5985538809874487,3.2373931553587783,8.0,-4.762606844641222,719,-4.81,97,0.97,724,-4.76,0,False
4.827023924493215,3.640256066605566,3.3128595242683128,8.0,-4.687140475731687,724,-4.76,109,1.09,731,-4.69,0,False
4.406464526740981,3.6660284223868014,3.3599368117063935,8.0,-4.640063188293606,731,-4.69,100,1.0,736,-4.64,0,False
4.642601066413453,3.6986225295337563,3.4199469321357765,8.0,-4.580053067864224,736,-4.64,106,1.06,742,-4.58,0,False
2.6917758514066823,3.665005822868466,3.3580738530316427,8.0,-4.641926146968357,742,-4.58,61,0.61,736,-4.64,0,False
4.65623754630335,3.698101915590628,3.4189841534868934,8.0,-4.581015846513107,736,-4.64,106,1.06,742,-4.58,0,False
2.7021628169988836,3.6648463194115775,3.357781486662875,8.0,-4.642218513337125,742,-4.58,61,0.61,736,-4.64,0,False
2.2537604904069095,3.617220752086044,3.2710818976057854,8.0,-4.728918102394214,736,-4.64,51,0.51,727,-4.73,0,False
3.718831004366392,3.620676388181152,3.2773237431520585,8.0,-4.722676256847942,727,-4.73,84,0.84,728,-4.72,0,False
4.789556019544486,3.6601326492585726,3.3491365462137113,8.0,-4.650863453786289,728,-4.72,109,1.09,735,-4.65,0,False
4.169734034749174,3.677201583577966,3.3804499411375266,8.0,-4.619550058862473,735,-4.65,95,0.95,738,-4.62,0,False
3.565375419314014,3.6734603336101954,3.373578400543871,8.0,-4.626421599456129,738,-4.62,81,0.81,737,-4.63,0,False
4.47228837172634,3.700092765482868,3.4226672469951978,8.0,-4.577332753004802,737,-4.63,102,1.02,742,-4.58,0,False
2.6918826081657423,3.666444053763409,3.3607099371000104,8.0,-4.63929006289999,742,-4.58,61,0.61,736,-4.64,0,False
4.656418454473379,3.6994857233947207,3.4215433729216946,8.0,-4.578456627078305,736,-4.64,106,1.06,742,-4.58,0,False
2.7022642837809503,3.6661994835313236,3.3602615181028876,8.0,-4.639738481897112,742,-4.58,61,0.61,736,-4.64,0,False
3.0974171683231115,3.6470858770384926,3.3253126254162666,8.0,-4.674687374583733,736,-4.64,70,0.7,733,-4.67,0,False
4.624854077779407,3.679889118770154,3.3853907035290507,8.0,-4.614609296470949,733,-4.67,105,1.05,739,-4.61,0,False
4.640695482303339,3.711840960176341,3.4444357146653575,8.0,-4.5555642853346425,739,-4.61,106,1.06,744,-4.56,0,False
3.97001810918602,3.720379003375145,3.460303485386037,8.0,-4.539696514613963,744,-4.56,91,0.91,746,-4.54,0,False
3.3217405056765665,3.707182493700054,3.4358030221751257,8.0,-4.564196977824874,746,-4.54,76,0.76,744,-4.56,0,False
3.977928845738539,3.7161508459261414,3.452442706613832,8.0,-4.547557293386168,744,-4.56,91,0.91,745,-4.55,0,False
2.725129620537874,3.683221610207199,3.3915370993930574,8.0,-4.608462900606943,745,-4.55,62,0.62,739,-4.61,0,False
4.639477416365255,3.715000955447046,3.4503029403576297,8.0,-4.54969705964237,739,-4.61,106,1.06,745,-4.55,0,False
3.2859832274973266,3.7007747471860726,3.4239361542878552,8.0,-4.576063845712145,745,-4.55,75,0.75,742,-4.58,0,False
2.6926661440106585,3.66713933246898,3.3619846546829937,8.0,-4.638015345317006,742,-4.58,61,0.61,736,-4.64,0,False
4.657745615745683,3.700195885620743,3.4228571155236818,8.0,-4.577142884476318,736,-4.64,106,1.06,742,-4.58,0,False
3.6983334843728697,3.700131253805966,3.4227428350903706,8.0,-4.577257164909629,742,-4.58,84,0.84,742,-4.58,0,False
2.774215179449076,3.6692429920585385,3.3658423406002016,8.0,-4.634157659399799,742,-4.58,63,0.63,737,-4.63,0,False
4.469510722214987,3.695956121216272,3.415018524722382,8.0,-4.584981475277618,737,-4.63,102,1.02,742,-4.58,0,False
2.6930018416148833,3.662446419529063,3.353385357180324,8.0,-4.646614642819676,742,-4.58,61,0.61,735,-4.65,0,False
4.187802847196822,3.6800379265843692,3.385666774895112,8.0,-4.614333225104888,735,-4.65,95,0.95,739,-4.61,0,False
4.652743860592966,3.7123837213982935,3.4454430564352796,8.0,-4.55455694356472,739,-4.61,106,1.06,745,-4.55,0,False
3.3069644367140025,3.6989319024182534,3.420526872816688,8.0,-4.579473127183312,745,-4.55,75,0.75,742,-4.58,0,False
2.7120368148316207,3.6659910984122432,3.3598794608888376,8.0,-4.640120539111162,742,-4.58,61,0.61,736,-4.64,0,False
3.9145851100385314,3.6743196020909834,3.375154655464879,8.0,-4.624845344535121,736,-4.64,88,0.88,738,-4.62,0,False
3.6085228701548644,3.672117198257693,3.371111586413463,8.0,-4.628888413586537,738,-4.62,81,0.81,737,-4.63,0,False
4.525289718489756,3.700564513020096,3.4235397948192627,8.0,-4.576460205180737,737,-4.63,102,1.02,742,-4.58,0,False
2.7282579078292977,3.6681232114659923,3.3637886326941326,8.0,-4.636211367305867,742,-4.58,61,0.61,736,-4.64,0,False
4.703954087711627,3.7026725848822246,3.4274405851556944,8.0,-4.572559414844306,736,-4.64,106,1.06,743,-4.57,0,False
3.9507979395147688,3.710898216362491,3.4426899454349162,8.0,-4.557310054565084,743,-4.57,89,0.89,744,-4.56,0,False
4.038578335537477,3.7217367576671725,3.4628292409876433,8.0,-4.537170759012357,744,-4.56,91,0.91,746,-4.54,0,False
3.3861347929828374,3.710633778258263,3.442202854906538,8.0,-4.557797145093462,746,-4.54,76,0.76,744,-4.56,0,False
4.050050246826712,3.721862589887028,3.4630633376687636,8.0,-4.536936662331236,744,-4.56,91,0.91,746,-4.54,0,False
3.392109328622783,3.7109537028527564,3.4427964037651377,8.0,-4.557203596234862,746,-4.54,76,0.76,744,-4.56,0,False
4.0600536104164995,3.7225013488154763,3.464252073666772,8.0,-4.535747926333228,744,-4.56,91,0.91,746,-4.54,0,False
3.4036246649216575,3.7119545119746014,3.444653560946512,8.0,-4.555346439053488,746,-4.54,76,0.76,744,-4.56,0,False
4.073500811603861,3.7239099721850377,3.466874304348697,8.0,-4.533125695651303,744,-4.56,91,0.91,747,-4.53,0,False
3.0618657824925526,3.7019888727289247,3.426184708662382,8.0,-4.573815291337619,747,-4.53,68,0.68,743,-4.57,0,False
3.99062882784408,3.7115631904440844,3.4439236540880387,8.0,-4.556076345911961,743,-4.57,89,0.89,744,-4.56,0,False
4.078294587985417,3.7236891694917067,3.466463163313488,8.0,-4.533536836686512,744,-4.56,91,0.91,747,-4.53,0,False
3.065360281348914,3.7018901477932697,3.4260019461676854,8.0,-4.573998053832314,747,-4.53,68,0.68,743,-4.57,0,False
3.9990245746408037,3.711746038429391,3.4442629410314125,8.0,-4.555737058968587,743,-4.57,89,0.89,744,-4.56,0,False
4.0796587092344385,3.7239104038000255,3.466875073254412,8.0,-4.533124926745588,744,-4.56,91,0.91,747,-4.53,0,False
3.066355018552437,3.7021383446747653,3.4264613543863227,8.0,-4.573538645613677,747,-4.53,68,0.68,743,-4.57,0,False
4.000298856270517,3.71202756426032,3.4447854315682753,8.0,-4.555214568431724,743,-4.57,89,0.89,744,-4.56,0,False
1.6035076733756706,3.641535199108533,3.3152110191959547,8.0,-4.684788980804045,744,-4.56,36,0.36,732,-4.68,0,False
4.265480646605381,3.6625401978571723,3.353546612020615,8.0,-4.646453387979385,732,-4.68,96,0.96,735,-4.65,0,False
4.2152153215006045,3.6810380345917046,3.3875070987854023,8.0,-4.612492901214598,735,-4.65,95,0.95,739,-4.61,0,False
4.682555021706855,3.7143287894648807,3.4490542947919516,8.0,-4.550945705208049,739,-4.61,106,1.06,745,-4.55,0,False
3.327522648468845,3.701502059010917,3.425281814904673,8.0,-4.5747181850953265,745,-4.55,75,0.75,743,-4.57,0,False
3.949930840452747,3.709744427771659,3.440549479639894,8.0,-4.559450520360106,743,-4.57,89,0.89,744,-4.56,0,False
4.037713974098995,3.720595836265821,3.4607064591134327,8.0,-4.539293540886567,744,-4.56,91,0.91,746,-4.54,0,False
3.3854309371499918,3.7095039812400437,3.4401070410019825,8.0,-4.5598929589980175,746,-4.54,76,0.76,744,-4.56,0,False
4.049227839551055,3.7207463013721194,3.4609863101143943,8.0,-4.539013689885605,744,-4.56,91,0.91,746,-4.54,0,False
3.391438883771215,3.7098489584653738,3.440746879611463,8.0,-4.5592531203885365,746,-4.54,76,0.76,744,-4.56,0,False
4.059270750587473,3.721410608058716,3.462222226200839,8.0,-4.537777773799161,744,-4.56,91,0.91,746,-4.54,0,False
3.4004668537554172,3.710792242502341,3.4424967675778193,8.0,-4.557503232422181,746,-4.54,76,0.76,744,-4.56,0,False
4.056732406996354,3.722235997082747,3.463758222225606,8.0,-4.536241777774395,744,-4.56,91,0.91,746,-4.54,0,False
3.3983984954272874,3.711524118507845,3.4438548392686665,8.0,-4.556145160731333,746,-4.54,76,0.76,744,-4.56,0,False
4.054309278808683,3.7228614891113296,3.4649224524797173,8.0,-4.535077547520283,744,-4.56,91,0.91,746,-4.54,0,False
3.3964234550717136,3.7120652732827453,3.4448591831751454,8.0,-4.555140816824855,746,-4.54,76,0.76,744,-4.56,0,False
4.065091245796081,3.7237391330027023,3.4665562631666242,8.0,-4.533443736833376,744,-4.56,91,0.91,747,-4.53,0,False
3.0557359827052566,3.701619170368843,3.4255004682414563,8.0,-4.574499531758544,747,-4.53,68,0.68,743,-4.57,0,False
3.9925798105707693,3.7112713165431077,3.443382007918833,8.0,-4.556617992081167,743,-4.57,89,0.89,744,-4.56,0,False
4.080239829409406,3.7234720845992535,3.4660589843245124,8.0,-4.533941015675488,744,-4.56,91,0.91,747,-4.53,0,False
3.066778352893597,3.7017261016374645,3.4256983014874485,8.0,-4.574301698512551,747,-4.53,68,0.68,743,-4.57,0,False
1.7815464486036452,3.637409786273993,3.307702175894228,8.0,-4.692297824105772,743,-4.57,39,0.39,731,-4.69,0,False
4.552707176310344,3.668211400145201,3.363938705621884,8.0,-4.636061294378116,731,-4.69,100,1.0,736,-4.64,0,False
4.789421014500805,3.7055870172443743,3.4328379295094513,8.0,-4.567162070490548,736,-4.64,106,1.06,743,-4.57,0,False
4.020790532698646,3.716025781001215,3.452210082272124,8.0,-4.547789917727876,743,-4.57,89,0.89,745,-4.55,0,False
3.400846790659566,3.7055835821675847,3.432839390379199,8.0,-4.567160609620801,745,-4.55,75,0.75,743,-4.57,0,False
4.016340286765951,3.715879319433513,3.4519379847231106,8.0,-4.548062015276889,743,-4.57,89,0.89,745,-4.55,0,False
3.3963684922390813,3.705293013507749,3.4323010766144395,8.0,-4.56769892338556,745,-4.55,75,0.75,743,-4.57,0,False
4.01600425594272,3.715588053235863,3.4513968508855384,8.0,-4.548603149114461,743,-4.57,89,0.89,745,-4.55,0,False
3.396091851312959,3.7050014140854692,3.4317608674480384,8.0,-4.568239132551962,745,-4.55,75,0.75,743,-4.57,0,False
2.466325128227842,3.6636762836846883,3.3556397164768197,8.0,-4.644360283523181,743,-4.57,54,0.54,736,-4.64,0,False
4.807981728499116,3.701871055339956,3.4259563589138375,8.0,-4.5740436410861625,736,-4.64,106,1.06,743,-4.57,0,False
4.017537915384337,3.7123353792544616,3.4453566668574873,8.0,-4.554643333142513,743,-4.57,89,0.89,745,-4.55,0,False
4.587507169158869,3.7412037155320896,3.4991466689442987,7.0,-3.5008533310557013,845,-3.55,102,1.02,850,-3.5,0,False
4.295543298388104,3.7593747344983273,3.5332215631669155,7.0,-3.4667784368330845,850,-3.5,96,0.96,853,-3.47,0,False
3.764196553703836,3.759530874610062,3.5335180710685954,7.0,-3.4664819289314046,853,-3.47,84,0.84,853,-3.47,0,False
3.769653580157161,3.759861911512154,3.534140339237014,7.0,-3.465859660762986,853,-3.47,84,0.84,853,-3.47,0,False
3.7675793654215126,3.7601142522665034,3.5346147524049507,7.0,-3.4653852475950493,853,-3.47,84,0.84,853,-3.47,0,False
3.765552381232641,3.7602920532478428,3.534949049630765,7.0,-3.465050950369235,853,-3.47,84,0.84,853,-3.47,0,False
3.7709764649759783,3.760641387847763,3.535605849572096,7.0,-3.464394150427904,853,-3.47,84,0.84,854,-3.46,0,False
3.3358485157545683,3.74672689088929,3.5094932251291744,7.0,-3.4905067748708256,854,-3.46,74,0.74,851,-3.49,0,False
4.791086993823159,3.7808450790201267,3.573692070751294,7.0,-3.426307929248706,851,-3.49,107,1.07,857,-3.43,0,False
3.766759520496778,3.7803842178153206,3.572826290227392,7.0,-3.427173709772608,857,-3.43,84,0.84,857,-3.43,0,False
4.65863727590808,3.8088456328601312,3.6268217651171826,7.0,-3.3731782348828174,857,-3.43,107,1.07,863,-3.37,0,False
4.167209379717641,3.820397055979416,3.648856468927902,7.0,-3.351143531072098,863,-3.37,96,0.96,865,-3.35,0,False
3.9019784237968023,3.823021491377577,3.6538728735007364,7.0,-3.3461271264992636,865,-3.35,90,0.9,865,-3.35,0,False
3.904488824482203,3.825641243117846,3.658882274143578,7.0,-3.341117725856422,865,-3.35,90,0.9,866,-3.34,0,False
4.403454169081748,3.844172700753515,3.6944129182166487,7.0,-3.3055870817833513,866,-3.34,102,1.02,869,-3.31,0,False
4.056526781564744,3.8509598605842195,3.7074718063065393,7.0,-3.2925281936934607,869,-3.31,94,0.94,871,-3.29,0,False
4.138916732322674,3.8601460933312137,3.7251804195662346,7.0,-3.2748195804337654,871,-3.29,96,0.96,873,-3.27,0,False
1.3263171536842957,3.7785456669389124,3.5693706710945223,7.0,-3.4306293289054777,873,-3.27,31,0.31,857,-3.43,0,False
3.6027570380078524,3.7728302685644777,3.558563101249931,7.0,-3.441436898750069,857,-3.43,84,0.84,856,-3.44,0,False
4.1558544328689235,3.7852938561784297,3.582110280968415,7.0,-3.417889719031585,856,-3.44,97,0.97,858,-3.42,0,False
3.9431809859813716,3.790418502712745,3.591817213882477,7.0,-3.408182786117523,858,-3.42,92,0.92,859,-3.41,0,False
4.568047094308429,3.815563987810225,3.639628114630666,7.0,-3.360371885369334,859,-3.41,107,1.07,864,-3.36,0,False
4.4255529990303035,3.8351735685820154,3.677135885119281,7.0,-3.322864114880719,864,-3.36,104,1.04,868,-3.32,0,False
4.029270350145989,3.8413917485643885,3.6890715776682756,7.0,-3.3109284223317244,868,-3.32,95,0.95,869,-3.31,0,False
3.98721700332934,3.8460576485330966,3.6980390571664667,7.0,-3.3019609428335333,869,-3.31,94,0.94,870,-3.3,0,False
4.316873389433738,3.861085393902408,3.726992632917566,7.0,-3.273007367082434,870,-3.3,102,1.02,873,-3.27,0,False
1.5172052693196612,3.7856805528562045,3.582861382387202,7.0,-3.417138617612798,873,-3.27,36,0.36,858,-3.42,0,False
3.870909169236688,3.7884567522958807,3.5881006546417265,7.0,-3.4118993453582735,858,-3.42,92,0.92,859,-3.41,0,False
4.472462357783086,3.8105949029500383,3.6301547897344006,7.0,-3.3698452102655994,859,-3.41,107,1.07,863,-3.37,0,False
4.0123201971864635,3.8170980727560107,3.642558305540655,7.0,-3.357441694459345,863,-3.37,96,0.96,864,-3.36,0,False
4.336049222688047,3.8337819308154026,3.674468226613321,7.0,-3.325531773386679,864,-3.36,104,1.04,867,-3.33,0,False
3.6723760700291854,3.8285988444892833,3.664543205441821,7.0,-3.335456794558179,867,-3.33,88,0.88,866,-3.34,0,False
4.242854489742595,3.841884303394019,3.6900165387776656,7.0,-3.3099834612223344,866,-3.34,102,1.02,869,-3.31,0,False
3.9125864380180175,3.8441460877578737,3.694364393487793,7.0,-3.305635606512207,869,-3.31,94,0.94,869,-3.31,0,False
3.915018817540424,3.8464129342078492,3.6987227221236476,7.0,-3.3012772778763524,869,-3.31,94,0.94,870,-3.3,0,False
4.2225600278840565,3.858422695749624,3.7218544246551755,7.0,-3.2781455753448245,870,-3.3,102,1.02,872,-3.28,0,False
4.335919663579156,3.873614809825918,3.751220434740462,7.0,-3.248779565259538,872,-3.28,105,1.05,875,-3.25,0,False
4.312835039771178,3.887537209476332,3.778234104933063,7.0,-3.221765895066937,875,-3.25,105,1.05,878,-3.22,0,False
1.3761356558283038,3.807238948952047,3.6237854274169177,7.0,-3.3762145725830823,878,-3.22,33,0.33,862,-3.38,0,False
4.469701520644016,3.8285878001303493,3.664517682356621,7.0,-3.335482317643379,862,-3.38,108,1.08,866,-3.34,0,False
4.214665764823247,3.8409688854610797,3.688258425821706,7.0,-3.311741574178294,866,-3.34,102,1.02,869,-3.31,0,False
3.8693817996759448,3.841877600981823,3.6900057165347437,7.0,-3.3099942834652563,869,-3.31,94,0.94,869,-3.31,0,False
1.364782822595344,3.761743011740655,3.5376961232838227,7.0,-3.4623038767161773,869,-3.31,33,0.33,854,-3.46,0,False
3.0811346964150603,3.7394403436768413,3.4958578639999205,7.0,-3.5041421360000795,854,-3.46,74,0.74,850,-3.5,0,False
3.997227810054186,3.7479086430408346,3.511703326324438,7.0,-3.488296673675562,850,-3.5,96,0.96,851,-3.49,0,False
4.440827998513858,3.7705711707909844,3.5542980318058315,7.0,-3.4457019681941685,851,-3.49,107,1.07,855,-3.45,0,False
3.620821013818045,3.765682612060751,3.5450922724401406,7.0,-3.4549077275598594,855,-3.45,87,0.87,855,-3.45,0,False
3.63058761976719,3.761269284721996,3.5367874604089695,7.0,-3.4632125395910305,855,-3.45,87,0.87,854,-3.46,0,False
3.1036537621137725,3.7397106971775735,3.49636321003858,7.0,-3.50363678996142,854,-3.46,74,0.74,850,-3.5,0,False
4.025617234683081,3.7491005665578876,3.5139371376263617,7.0,-3.4860628623736383,850,-3.5,96,0.96,851,-3.49,0,False
4.471574144638018,3.772719298681071,3.5583488807176877,7.0,-3.4416511192823123,851,-3.49,107,1.07,856,-3.44,0,False
4.0521360664480435,3.7818134320846784,3.575526644757749,7.0,-3.424473355242251,856,-3.44,97,0.97,858,-3.42,0,False
3.8475170279582156,3.7839484328803183,3.5795660589367264,7.0,-3.4204339410632736,858,-3.42,92,0.92,858,-3.42,0,False
3.851650717274474,3.7861477718955183,3.583728350006181,7.0,-3.416271649993819,858,-3.42,92,0.92,858,-3.42,0,False
3.8350412011789383,3.7877352575632575,3.5867343150167725,7.0,-3.4132656849832275,858,-3.42,92,0.92,859,-3.41,0,False
4.426711277471325,3.808423873157833,3.626019724002983,7.0,-3.373980275997017,859,-3.41,107,1.07,863,-3.37,0,False
2.11374990344247,3.7533017297256652,3.5218303335546923,7.0,-3.4781696664453077,863,-3.37,51,0.51,852,-3.48,0,False
3.8072041793656446,3.755073202806447,3.5251433753502357,7.0,-3.4748566246497643,852,-3.48,92,0.92,853,-3.47,0,False
