x1,qe,vc,x2,vs,diff1,diff2
1.74,2.67,19.0,8.86,13.0,0.1349459331343963,0.008330190999370046
12.67,3.75,0.0,3.8000000000000003,26.0,-0.6699999999999999,-0.03161106599537833
7.26,1.1500000000000001,71.0,3.9,1.0,-0.16588143668155286,0.2351309474572072
10.370000000000001,0.76,11.0,9.65,49.0,0.003218147680703609,-0.050724359767031046
2.09,0.93,61.0,5.66,73.0,-0.05142444879002461,0.00032179024102418907
9.44,2.68,19.0,8.94,36.0,0.09434697635991185,0.006048618917539272
3.36,0.86,85.0,5.96,38.0,-0.1389715869894732,0.13238665337257682
11.82,3.19,10.0,4.55,42.0,0.15625795396224795,-0.012695633578106325
1.25,2.45,1.0,1.17,7.0,0.15168587704863334,-0.003249087937974293
1.44,3.61,62.0,2.08,14.0,0.13053732331553158,0.08437733643081202
3.3200000000000003,0.97,13.0,5.24,51.0,0.030947147305388167,-0.04306831360127816
12.56,3.87,93.0,7.25,89.0,-0.5600000000000005,0.2581119602130517
4.74,2.75,13.0,7.55,75.0,0.1362430696219219,-0.09252010764632157
10.0,3.02,76.0,8.31,18.0,-0.11083035682897524,0.2660581914514175
4.05,0.56,49.0,5.3100000000000005,48.0,-0.08759263756728641,0.05262148470476724
3.27,2.14,41.0,7.7700000000000005,35.0,0.04078484633988566,0.03221311793425041
9.44,1.47,79.0,0.46,43.0,-0.2098333598119968,0.27924418619378727
5.54,2.38,34.0,6.83,3.0,0.048497944849343,0.0955527445531068
11.700000000000001,1.4000000000000001,66.0,3.8000000000000003,90.0,-0.19352092834732026,0.16898541115782306
7.0,0.4,9.0,5.53,22.0,-0.0047596402655312176,-0.002576084973236803
5.33,0.54,47.0,2.54,38.0,-0.10123741644176754,0.09613296510110692
7.83,0.19,71.0,3.1,30.0,-0.23459196257739556,0.21102395945610652
7.2700000000000005,2.71,43.0,10.77,30.0,0.024327834802200243,0.0835157346734583
7.42,1.1300000000000001,62.0,10.01,83.0,-0.13948486500179946,0.04480485972642434
2.19,2.86,47.0,1.97,83.0,0.09090890135727081,0.01577224500128427
12.65,3.5700000000000003,32.0,11.09,10.0,-0.6500000000000004,0.12184943179402374
8.89,3.6,48.0,6.33,78.0,0.04587241716527046,0.056431666285843285
4.22,1.74,41.0,4.92,10.0,0.003447433759316887,0.09139664785871204
6.46,3.7800000000000002,82.0,1.18,25.0,-0.024026234067715535,0.24221716628824663
3.88,0.39,69.0,3.68,86.0,-0.14392653884977147,0.0631592291489449
10.22,1.06,58.0,12.34,39.0,-0.16458589253458378,-0.33999999999999986
9.65,1.61,21.0,12.18,57.0,0.01904058188665836,-0.17999999999999972
12.59,0.27,9.0,4.61,15.0,-0.5899999999999999,0.019730662578090197
11.64,0.9,15.0,12.94,55.0,-0.007709609419157104,-0.9399999999999995
3.45,1.9000000000000001,45.0,11.51,86.0,0.014162838542826517,-0.07735324629101292
12.6,2.16,53.0,7.83,48.0,-0.5999999999999996,0.14988471812641624
9.23,2.69,53.0,11.78,65.0,-0.03296839699745924,0.06129921879510647
5.4,2.81,68.0,6.140000000000001,1.0,-0.02169799326691102,0.1955639465212169
9.950000000000001,3.0100000000000002,89.0,1.81,32.0,-0.1613668965677455,0.32000049687243903
4.98,2.96,46.0,3.69,16.0,0.056320608752251644,0.10968857163940315
12.780000000000001,1.09,62.0,12.19,33.0,-0.7800000000000011,-0.1899999999999995
2.69,1.0,93.0,10.98,46.0,-0.12590201332392814,0.09068532957920716
7.41,2.7,22.0,8.66,22.0,0.09365514638770644,0.03482619994156266
4.76,1.68,94.0,12.82,82.0,-0.1493244228360071,-0.8200000000000003
12.14,2.75,44.0,6.18,52.0,-0.14000000000000057,0.11032474340298926
2.11,1.6600000000000001,84.0,0.29,100.0,-0.04789717047826425,0.11397882664290732
12.96,1.57,55.0,10.86,45.0,-0.9600000000000009,0.1530657457360327
5.61,0.25,95.0,6.8,96.0,-0.2623115980993589,0.1174737159610224
4.17,3.11,28.0,5.39,65.0,0.12238038954794472,-0.02170813687476958
0.34,2.39,96.0,11.63,86.0,0.07558789837911523,-0.1055227477772469
0.73,0.22,85.0,8.2,8.0,-0.07464292407233042,0.07166224564549317
6.74,2.77,75.0,10.96,37.0,-0.069632539927718,0.16528314620799378
2.06,2.18,47.0,3.1,40.0,0.05140226903805889,0.04120452511105466
9.290000000000001,1.6500000000000001,11.0,6.82,89.0,0.06114677355653875,-0.10266932811633733
11.47,3.24,42.0,11.02,80.0,0.024600783585286834,0.011967326599473083
6.24,3.83,82.0,7.92,24.0,-0.016500003209740655,0.2132094534285045
2.81,0.28,34.0,7.44,74.0,-0.053402695588498084,-0.05535515187808482
2.7600000000000002,2.1,92.0,9.06,15.0,-0.05877563797157448,0.16066351453444128
2.33,3.3200000000000003,90.0,8.33,100.0,0.035126655261553896,-0.0073325685494260995
0.5700000000000001,3.8200000000000003,86.0,9.72,10.0,0.1523302254794613,0.07184349603995699
10.0,0.59,57.0,11.71,7.0,-0.18737650747890378,0.2081538187502101
0.24,3.7600000000000002,60.0,6.69,11.0,0.19162196152928668,0.03146611141565003
7.08,0.72,51.0,2.08,30.0,-0.12388203088573668,0.14064291062787504
11.17,0.05,2.0,12.950000000000001,80.0,-0.00522940942005512,-0.9500000000000011
1.7,2.2,100.0,4.0200000000000005,33.0,-0.024877541297727568,0.12012223741699657
2.19,1.57,81.0,7.1000000000000005,64.0,-0.05083342139463065,0.04134840550741625
5.01,0.41000000000000003,54.0,0.73,94.0,-0.12451538775904147,0.09735299507718898
2.14,1.41,71.0,6.21,15.0,-0.041076853539369296,0.10511687655519619
0.0,2.24,25.0,7.15,93.0,0.13267849940058282,-0.14328770141678326
9.47,3.93,98.0,4.66,44.0,-0.13004721952085418,0.3140217653120132
10.38,1.5,56.0,6.25,36.0,-0.13106135742994063,0.16747230121491086
2.93,1.67,65.0,11.91,46.0,-0.034293233687446634,0.03896136229145952
12.22,2.58,55.0,10.43,98.0,-0.22000000000000064,0.04154792506176186
8.91,2.74,63.0,0.89,4.0,-0.06339622858394733,0.23172205404900137
10.290000000000001,0.76,27.0,7.62,10.0,-0.06060364772529425,0.09064013595356357
10.47,0.33,83.0,2.08,77.0,-0.31255795906596795,0.25912749066424734
12.19,1.47,85.0,7.7700000000000005,32.0,-0.27696756138337264,0.31042160458742973
5.71,2.67,18.0,4.3,10.0,0.11284491226808058,0.041302430773972
2.64,1.93,18.0,10.89,90.0,0.08377797872435622,-0.1478588731151813
11.26,1.17,45.0,7.22,92.0,-0.11514302900523354,0.033104393072630245
2.44,1.94,9.0,11.07,55.0,0.1034917865706717,-0.09618028846004734
8.94,3.2800000000000002,7.0,8.14,42.0,0.17870730315717687,-0.048359071847311697
9.53,1.25,64.0,5.49,54.0,-0.16774822759298047,0.16511122803286415
10.64,3.96,67.0,6.63,7.0,-0.0255200083633067,0.26148095433282936
2.71,0.42,55.0,9.93,63.0,-0.08602068537713858,-0.012672501183676133
8.18,3.9,81.0,8.9,9.0,-0.04542846207086981,0.271868310802045
12.15,2.41,76.0,0.61,82.0,-0.17928766857662382,0.2842867071942462
8.32,3.14,87.0,10.18,24.0,-0.11633044211487942,0.26331475405017635
6.97,3.79,19.0,4.41,34.0,0.17378368302753433,0.018806079987586877
12.48,4.0,84.0,4.0200000000000005,25.0,-0.4800000000000004,0.3371692759201377
1.3900000000000001,1.98,92.0,11.47,62.0,-0.011548690128652339,0.003771535078193722
6.93,0.0,75.0,3.77,42.0,-0.24459860710190728,0.1907926585968398
8.25,2.83,17.0,6.9,7.0,0.11562552978673502,0.04994924538871626
10.93,2.98,58.0,0.62,65.0,-0.05314685043472345,0.20459835922332537
1.41,3.95,61.0,8.21,54.0,0.1538932742551189,-0.0013451709220682062
0.89,0.75,52.0,5.79,61.0,-0.014199226051249347,-0.030786065120635087
8.36,2.02,69.0,8.44,77.0,-0.12221442194701915,0.10729554401489771
0.36,0.04,64.0,11.8,64.0,-0.04398511973572572,-0.09216532334101579
3.3200000000000003,3.37,73.0,3.24,22.0,0.04381001271401841,0.14233883098769606
8.120000000000001,2.0300000000000002,47.0,3.17,67.0,-0.04032833564063054,0.09190034218831267
10.19,1.61,0.0,9.73,23.0,0.10062500000000085,-0.04478820248010251
2.62,3.5100000000000002,11.0,4.61,67.0,0.19670573826815962,-0.0665071666609025
5.5,2.02,77.0,1.94,70.0,-0.09845951466451641,0.1615055345013241
9.03,0.21,19.0,5.0600000000000005,69.0,-0.05812859687551608,-0.02574502410953805
7.97,1.05,75.0,8.07,5.0,-0.19739222315662897,0.25242275120822555
6.74,0.15,27.0,5.21,81.0,-0.07799085842264919,-0.028284767431703273
8.24,2.59,70.0,10.52,28.0,-0.08861898892654985,0.19279807585928843
5.46,2.92,67.0,8.92,38.0,-0.013078052073678847,0.12428182402226362
1.41,2.57,29.0,2.5,12.0,0.11669960250218114,0.03289289890218283
8.07,3.95,59.0,11.66,41.0,0.03712657892591231,0.12225836313612959
12.83,2.3000000000000003,52.0,4.34,71.0,-0.8300000000000001,0.13883581123418498
1.87,2.41,37.0,6.84,64.0,0.08664996545124382,-0.039766529043245846
8.57,0.51,15.0,3.5,44.0,-0.022977975476523582,0.00335603425538622
7.6000000000000005,3.87,2.0,2.13,14.0,0.23492998164206202,-0.005763821047427786
10.23,2.79,14.0,6.63,51.0,0.11824085092550263,-0.025699395233626632
2.17,0.98,11.0,6.38,77.0,0.04089976863693012,-0.10063094333304967
6.32,3.5300000000000002,62.0,12.05,78.0,0.02559538566111641,-0.05000000000000071
3.3200000000000003,3.5,62.0,7.7700000000000005,100.0,0.07672271190821833,-0.031207526529993146
5.1000000000000005,3.94,99.0,11.76,87.0,-0.03276544356444777,0.09173654928494734
12.450000000000001,0.51,49.0,1.1,79.0,-0.45000000000000107,0.16087831538015362
9.86,2.3000000000000003,1.0,1.8,4.0,0.13981103860078115,0.000598428956024577
11.73,0.42,35.0,3.38,20.0,-0.12319521987252635,0.12585711683335576
11.39,0.8300000000000001,36.0,11.46,4.0,-0.09966275811568615,0.14271548220104258
11.0,2.5100000000000002,6.0,0.2,8.0,0.1319258663681051,0.022724917990288307
2.87,1.31,47.0,12.86,41.0,-0.017501483745482105,-0.8599999999999994
5.28,2.58,85.0,6.15,97.0,-0.08194054929289774,0.09133887171315269
11.75,3.74,52.0,10.21,77.0,0.010889528886538713,0.0688783685857306
11.96,1.1300000000000001,98.0,10.290000000000001,30.0,-0.3498965533916252,0.3567365101807827
5.65,3.68,42.0,6.1000000000000005,74.0,0.10463189295528608,0.011657563117598357
12.46,2.22,57.0,7.68,47.0,-0.46000000000000085,0.16851690113843176
0.4,2.67,91.0,9.73,64.0,0.09093257064993338,-0.04492447354673068
5.92,3.08,5.0,4.53,46.0,0.17717984898443273,-0.04560368647150259
8.76,1.61,11.0,4.24,26.0,0.059859246594500704,0.007359767228738434
7.98,3.8200000000000003,16.0,8.98,8.0,0.18193122304274212,0.04213729774223829
5.43,1.53,42.0,8.63,29.0,-0.02656237632091507,0.06868637621806073
5.19,3.6,19.0,8.99,89.0,0.17045154688588315,-0.11127675218231126
9.89,0.45,7.0,1.6400000000000001,66.0,0.0006072534216468028,-0.025104382188204655
10.07,1.21,6.0,2.24,65.0,0.05179446927578368,-0.03669062492777542
1.26,0.44,90.0,2.17,84.0,-0.0963150511103199,0.04363102022631926
12.34,2.24,46.0,4.98,95.0,-0.33999999999999986,0.06852553359579083
4.46,0.4,2.0,6.1000000000000005,41.0,0.01971449127006597,-0.05784733368059225
8.07,1.98,29.0,10.51,57.0,0.020705826196964594,-0.012349085425700679
5.46,1.74,28.0,12.43,95.0,0.026866102698468453,-0.4299999999999997
6.54,0.53,1.0,7.930000000000001,11.0,0.029924667962379914,-0.016146332541155495
8.32,0.76,14.0,5.92,21.0,-0.0029732056729230294,0.018509234994083634
5.84,0.8300000000000001,56.0,6.63,53.0,-0.11643956136422684,0.08191166820621643
4.71,1.9000000000000001,15.0,3.88,67.0,0.07788985546843818,-0.04123690329430696
8.67,1.49,11.0,11.69,30.0,0.05257697019763086,-0.023465994013864844
9.69,1.27,95.0,12.57,54.0,-0.28751449436102305,-0.5700000000000003
7.49,0.71,93.0,7.69,4.0,-0.2708720287047335,0.3053441445744731
5.03,2.67,17.0,2.91,73.0,0.11893537460589876,-0.02941403132732301
5.5,0.08,49.0,9.950000000000001,32.0,-0.13773887628901083,0.07862210234906364
0.5700000000000001,3.39,68.0,4.38,66.0,0.14377674354111503,-0.014445961521208694
4.19,1.8900000000000001,35.0,8.370000000000001,78.0,0.028419033208063382,-0.05096596192218783
8.69,0.42,21.0,5.62,2.0,-0.051018094463556096,0.07418130523844368
1.24,3.3000000000000003,17.0,12.61,61.0,0.18173877946167605,-0.6099999999999994
5.86,1.84,38.0,12.92,84.0,1.4603096502696644e-05,-0.9199999999999999
4.19,1.56,38.0,9.4,11.0,0.00026836505557525925,0.07611221932512535
12.030000000000001,2.32,80.0,2.41,39.0,-0.20039097600462874,0.30492744653119086
7.46,2.37,83.0,12.32,70.0,-0.13396727732772096,-0.3200000000000003
5.5,3.73,27.0,4.86,48.0,0.15342413746680794,0.014063042307044249
8.05,1.6600000000000001,99.0,5.32,38.0,-0.24466856484611732,0.2902120266202788
2.16,0.56,99.0,12.620000000000001,45.0,-0.14379132468558398,-0.620000000000001
1.48,2.14,38.0,10.870000000000001,84.0,0.075233166641276,-0.11340121718968277
12.31,0.91,9.0,4.91,29.0,-0.3100000000000005,-0.0006617823337409234
1.34,1.07,52.0,12.5,53.0,-0.008251444339716363,-0.5
0.5700000000000001,0.58,57.0,2.69,89.0,-0.01713306879360077,-0.03793073433818783
8.01,1.0,75.0,3.11,53.0,-0.2011532266139877,0.20261843547249248
6.53,2.87,77.0,2.5,74.0,-0.06595686342558604,0.17034807635986615
11.57,1.34,64.0,3.0,62.0,-0.18726139610912895,0.2016718398873767
4.65,2.2600000000000002,60.0,4.69,37.0,-0.020301772430337373,0.11099962968748756
9.96,2.41,24.0,3.5700000000000003,75.0,0.055813975803364,0.006336239980646141
0.84,0.37,63.0,6.0,18.0,-0.048001806257603086,0.042477040700084956
6.55,2.6,26.0,11.88,40.0,0.07907206335476946,-0.002486228285269121
7.6000000000000005,1.31,3.0,7.15,22.0,0.0715126795950356,-0.026346324556837608
9.82,0.74,43.0,1.69,54.0,-0.12166219618198681,0.12272526127932704
3.25,0.86,28.0,10.68,15.0,-0.009301904638732594,0.03234584195778112
10.06,1.48,66.0,7.53,60.0,-0.16807103006321178,0.1560392713116885
5.83,3.46,84.0,9.65,0.0,-0.03687386543693627,0.25272356054840195
9.89,2.73,26.0,9.96,71.0,0.06824153834372026,-0.037354378030347135
12.46,1.45,96.0,4.86,40.0,-0.46000000000000085,0.3618074877155424
12.700000000000001,1.4000000000000001,80.0,3.91,97.0,-0.7000000000000011,0.23096884105228455
9.58,0.27,0.0,1.6,28.0,0.01687500000000064,-0.022059381119841293
6.33,1.3,45.0,3.17,98.0,-0.059935977923450956,0.031526540957574234
6.1000000000000005,3.64,89.0,2.02,58.0,-0.04673825637765461,0.22080547543950635
1.62,2.23,0.0,2.3000000000000003,27.0,0.13937500000000003,-0.025521013216778687
1.21,1.74,81.0,11.57,0.0,-0.002565490293045869,0.11125684439250882
11.200000000000001,2.18,62.0,7.72,15.0,-0.1224032967949551,0.23170054703752552
7.9,2.5,41.0,12.64,19.0,0.012146499942127242,-0.6400000000000006
11.94,0.18,92.0,2.9,83.0,-0.382912368941982,0.30035571789444626
3.93,2.11,16.0,0.36,3.0,0.09199522210895461,0.03895491191689571
9.200000000000001,0.36,33.0,1.82,75.0,-0.10226869520035464,0.060656746718074306
7.71,2.83,47.0,4.8,18.0,0.013672114618814568,0.13845055907958503
8.43,0.51,61.0,11.14,82.0,-0.18826932178984102,0.04766326511269625
8.63,1.71,100.0,10.0,66.0,-0.2575721659823227,0.230495489602351
9.66,1.1,59.0,0.81,3.0,-0.15951819018090418,0.22551847613754994
5.44,3.63,83.0,2.25,35.0,-0.014942639345409958,0.2080911779424075
4.98,1.32,7.0,5.0200000000000005,73.0,0.06291201579261063,-0.08215496098050945
1.42,1.23,89.0,2.5500000000000003,72.0,-0.05440653626837655,0.057739170195390876
12.63,2.22,12.0,7.04,73.0,-0.6300000000000008,-0.06727881346847209
0.0,3.48,53.0,3.23,95.0,0.19841241666077478,-0.07668395085715174
6.8500000000000005,2.52,83.0,10.96,53.0,-0.11291391433551912,0.15923140214175469
2.22,3.48,98.0,3.81,20.0,0.03427169739228031,0.15927212750287323
7.91,0.18,82.0,6.8,97.0,-0.2745049439805092,0.12441888282352398
2.67,3.74,88.0,0.3,61.0,0.05311262438718778,0.15807887967474027
4.03,3.88,58.0,5.5,56.0,0.09609052962828457,0.06494328592683818
6.61,3.14,52.0,9.71,22.0,0.028952273601281497,0.12449677653697222
0.35000000000000003,1.3800000000000001,91.0,1.67,64.0,0.01807931596398915,0.017188325645304037
8.63,1.23,43.0,8.36,98.0,-0.08065555657343104,-0.019829923511178293
6.36,3.38,37.0,9.59,41.0,0.0941805410803287,0.03806495311073199
1.53,2.57,98.0,8.49,94.0,0.008879426657085743,-0.019123556040810286
11.620000000000001,2.81,73.0,10.14,62.0,-0.13452506976436496,0.18529267793232584
5.34,0.11,14.0,9.52,27.0,-0.03350123726130505,-0.011738185846411398
7.890000000000001,2.7800000000000002,27.0,4.09,20.0,0.07871285574065823,0.06988514511396104
1.48,3.59,76.0,11.6,27.0,0.10673018813973068,0.06211641436158288
1.1500000000000001,1.56,96.0,3.7600000000000002,58.0,-0.03032551616852386,0.05642226695924091
1.0,0.74,92.0,5.71,81.0,-0.0667888347707769,-0.009827590756144033
2.97,0.86,21.0,0.67,72.0,0.00847925501150737,0.008353774682368753
0.12,1.95,48.0,10.93,63.0,0.09727962139516122,-0.1019061674413706
3.31,1.3,64.0,12.21,32.0,-0.06359332058041023,-0.21000000000000085
8.88,1.4000000000000001,7.0,11.99,41.0,0.061380569981350774,-0.06245052459604672
4.66,3.41,46.0,9.74,56.0,0.08841137408265354,0.016021044686137742
3.75,1.57,86.0,1.44,58.0,-0.10852727636039639,0.16044518486585146
12.5,3.3000000000000003,0.0,4.51,56.0,-0.5,-0.07402241202651716
12.92,3.95,98.0,6.04,50.0,-0.9199999999999999,0.35910533046523696
6.19,2.5300000000000002,78.0,1.9000000000000001,3.0,-0.08362831185588071,0.23826897985881357
3.87,0.04,47.0,1.98,78.0,-0.11223071996490308,0.044900749236376214
2.69,0.38,44.0,10.28,65.0,-0.06590038964509803,-0.04102860654820617
1.62,0.08,33.0,5.8100000000000005,7.0,-0.047117998494250024,0.041169357780823645
0.23,3.22,62.0,0.51,73.0,0.15821751428348382,0.015455426567264063
4.5,2.47,1.0,2.3000000000000003,18.0,0.15170112480684406,-0.014338858716147929
10.32,2.7600000000000002,83.0,0.31,81.0,-0.1594997228132815,0.2965570374995839
5.51,2.66,20.0,7.18,21.0,0.10728154946191815,0.024053439587914838
12.370000000000001,3.59,69.0,11.26,45.0,-0.370000000000001,0.2075760286021442
8.69,1.22,70.0,8.89,99.0,-0.18034328885770812,0.07039643923840977
12.58,3.68,90.0,11.08,88.0,-0.5800000000000001,0.21239775543406303
8.67,3.8200000000000003,93.0,1.49,55.0,-0.10252920998013515,0.2962805486844309
7.74,0.81,54.0,0.33,77.0,-0.13633469290147282,0.15542905295006287
2.84,1.09,91.0,11.9,55.0,-0.12149312011327318,0.06879660118941544
11.97,0.63,48.0,5.23,22.0,-0.16748224003208279,0.17442273491402105
0.9500000000000001,0.79,13.0,1.59,36.0,0.0333978706344763,-0.01220229292928443
5.25,0.18,71.0,3.91,38.0,-0.190242263934417,0.15221605835825613
7.0600000000000005,0.02,37.0,2.87,80.0,-0.1211099944134002,0.03685330973891032
5.25,0.73,96.0,4.84,9.0,-0.2263313030091565,0.25642447424395076
11.92,0.75,71.0,6.01,17.0,-0.25787070494968134,0.27673474426418565
2.27,3.0700000000000003,11.0,7.37,96.0,0.17077337536039972,-0.14062395102115754
9.48,3.24,67.0,11.05,84.0,-0.05498783260294715,0.08227106968371523
9.22,3.19,99.0,0.33,97.0,-0.17459445558667674,0.329691028262553
11.200000000000001,3.44,57.0,1.11,25.0,-0.02332370349582291,0.22094296964416826
4.8100000000000005,1.05,76.0,2.48,42.0,-0.14118420758764394,0.16325804029019908
10.49,1.1500000000000001,93.0,3.34,14.0,-0.3019082037654197,0.35464709140785766
0.37,0.51,9.0,11.49,17.0,0.024917769138046164,-0.02892300048776697
7.72,3.73,10.0,10.66,77.0,0.19817186574600054,-0.12150326778185949
12.33,2.7,54.0,5.43,15.0,-0.33000000000000007,0.21430604578533785
10.69,2.67,32.0,2.0300000000000002,36.0,0.03598263429464588,0.09855810684148292
11.5,2.81,71.0,12.85,6.0,-0.12452290949086198,-0.8499999999999996
6.49,2.19,8.0,8.19,4.0,0.11129058287779792,0.018534386193651997
7.3,3.68,99.0,0.93,86.0,-0.1031654553325394,0.2764529889978883
7.68,0.05,78.0,10.25,7.0,-0.2647260096568891,0.25140968419083976
8.66,2.36,28.0,6.88,27.0,0.04437047933379468,0.05890373044003194
8.55,3.17,26.0,11.78,79.0,0.1028083892770173,-0.07359872489212016
9.74,2.67,14.0,11.34,44.0,0.11210237463525452,-0.037600059075769465
7.07,1.23,31.0,10.51,36.0,-0.026064067720747097,0.02984926527068943
4.78,3.31,79.0,4.21,2.0,-0.008923041518603014,0.2131006178918078
11.97,0.23,37.0,6.640000000000001,28.0,-0.14515267912486607,0.11375410388456775
3.61,0.4,82.0,9.92,96.0,-0.16746327797731508,0.0011969446748771873
9.21,1.36,70.0,2.68,68.0,-0.17924547237466015,0.19213744982580883
2.0,1.1500000000000001,38.0,0.24,70.0,0.004660626777426291,0.04484156317696092
8.700000000000001,0.8200000000000001,76.0,1.46,43.0,-0.22711797842051773,0.24273794650974168
12.59,2.5300000000000002,65.0,1.6500000000000001,10.0,-0.5899999999999999,0.278450596245559
11.73,3.83,45.0,2.18,15.0,0.0465326866952509,0.17891046659165255
10.73,1.36,20.0,2.09,14.0,0.0031023803841101483,0.06914969227017442
8.370000000000001,1.1,87.0,12.63,18.0,-0.24356671754839354,-0.6300000000000008
10.68,0.96,31.0,6.74,89.0,-0.06643869754535103,-0.018072343111069422
4.61,1.33,59.0,10.16,61.0,-0.07457895538052917,0.03543335340756393
0.66,1.67,13.0,10.07,35.0,0.09072892559085066,-0.05524143651092395
0.42,3.08,29.0,7.3,4.0,0.1668009319374904,0.02100860536175997
10.35,3.46,54.0,9.5,99.0,-0.000902315921052832,0.02630386126621076
1.04,1.8,42.0,10.57,46.0,0.058214784245093076,-0.038367926979669065
4.48,0.46,41.0,4.18,25.0,-0.07924371461136381,0.07542297676974563
7.94,3.46,96.0,7.36,99.0,-0.12059428748186196,0.16674662619331304
4.6000000000000005,1.02,68.0,0.51,69.0,-0.1173827919316679,0.14703320845938306
8.93,2.41,53.0,8.18,39.0,-0.04708887453465316,0.12746762408860768
6.140000000000001,0.07,45.0,2.93,81.0,-0.1342409111915881,0.05081825939783924
9.39,3.44,88.0,10.68,8.0,-0.1209828293416173,0.318434245856821
12.56,0.1,11.0,8.35,6.0,-0.5600000000000005,0.03779933448204531
3.77,1.08,55.0,12.67,33.0,-0.06540597084764643,-0.6699999999999999
5.64,3.21,51.0,11.98,66.0,0.04889872576656362,0.009250114756893524
6.97,1.78,18.0,10.36,34.0,0.05173811917230431,-0.008761041077391951
7.930000000000001,0.93,56.0,5.3500000000000005,3.0,-0.1381340624659151,0.1910219922442815
3.24,3.3000000000000003,81.0,8.21,97.0,0.023666045867126506,0.009156524124708909
6.66,0.81,8.0,4.08,25.0,0.02479401262768377,-0.005694961274805621
2.9,0.08,55.0,4.23,75.0,-0.11094618255430477,0.01830349203520587
6.36,2.41,90.0,3.12,73.0,-0.13161082703625127,0.19889961537698975
10.28,2.73,63.0,5.41,80.0,-0.08136540696329142,0.1344724579569192
9.85,1.08,30.0,10.03,56.0,-0.05004290083891405,0.0065296423356926425
12.91,0.85,60.0,11.59,70.0,-0.9100000000000001,0.11790148360140762
2.12,3.23,93.0,3.64,80.0,0.03197166458528011,0.07465183840985068
1.02,1.26,94.0,2.8000000000000003,77.0,-0.03877304487232891,0.03560644243108646
9.38,1.36,15.0,7.79,63.0,0.027532636674877153,-0.052203894390582484
11.65,0.1,100.0,10.19,9.0,-0.4165525226956337,0.400822401452384
7.3100000000000005,0.97,44.0,9.99,85.0,-0.08763125032677976,-0.020018171284613473
5.05,0.52,66.0,2.5,26.0,-0.1514939293832409,0.15650173098027143
8.03,2.92,62.0,9.66,18.0,-0.03686092569946808,0.18397746170247764
9.36,1.85,80.0,4.36,68.0,-0.1887642141315542,0.2130207127871211
8.790000000000001,0.72,84.0,5.14,40.0,-0.2639475096785908,0.24923241464380386
11.47,3.22,51.0,8.25,31.0,-0.014585840196199129,0.15984797843181298
6.16,1.53,27.0,0.45,10.0,0.011819489111698722,0.0794728680059325
10.23,0.8200000000000001,82.0,3.33,65.0,-0.2743757043173929,0.24791407486121297
1.36,0.49,53.0,0.26,73.0,-0.045975289732509195,0.0515530787362764
7.86,3.02,80.0,0.93,95.0,-0.09079330673794672,0.218220427878416
5.87,3.22,57.0,5.0200000000000005,61.0,0.02841565493561138,0.08725137419344797
6.37,1.94,84.0,2.47,59.0,-0.142267603334715,0.2029016182680765
10.82,1.78,98.0,5.59,18.0,-0.288987547212864,0.370496194159438
10.48,2.41,58.0,5.8500000000000005,51.0,-0.08360839310238255,0.15615678230442853
10.200000000000001,0.54,50.0,0.33,45.0,-0.1650479971114116,0.17979083479578045
8.44,2.93,50.0,2.85,76.0,0.0015436947646954025,0.10069454802997058
1.6,0.9500000000000001,2.0,9.870000000000001,69.0,0.056185116824861714,-0.13181270125087785
0.27,1.96,1.0,5.74,2.0,0.1217819743859665,-0.0022120934646512325
12.1,0.1,55.0,8.02,78.0,-0.23174658852543928,0.09836486783104981
5.78,1.41,10.0,1.41,0.0,0.05799766787211613,0.030202435925182236
8.700000000000001,2.74,73.0,2.89,55.0,-0.09714415133647769,0.2081627190104327
11.370000000000001,2.5300000000000002,83.0,12.34,85.0,-0.1902428248945469,-0.33999999999999986
4.19,3.62,84.0,12.950000000000001,37.0,0.011176485272550885,-0.9500000000000011
0.76,1.32,48.0,2.18,49.0,0.029682887281967996,0.008059426687685889
0.1,0.45,7.0,7.0,73.0,0.025190100595608805,-0.11710944871558926
6.47,3.06,32.0,1.98,27.0,0.08915506121742656,0.07846421623483257
1.31,3.44,41.0,10.57,22.0,0.15463716855698473,0.01730218529045402
0.23,0.26,53.0,6.09,48.0,-0.014992672287513054,-0.043183435112950086
7.3100000000000005,0.45,95.0,4.67,83.0,-0.289725025229588,0.20133236562081347
12.16,2.21,21.0,9.63,47.0,-0.16000000000000014,0.0005532133740224765
4.58,1.35,29.0,2.59,36.0,0.006767919232122388,0.041281290748544475
8.26,1.43,35.0,3.87,66.0,-0.036225307015456565,0.044083062221873526
7.82,1.1500000000000001,17.0,4.53,82.0,0.012427323870694451,-0.04931022115670469
12.81,0.9500000000000001,97.0,0.54,69.0,-0.8100000000000005,0.39073794458519995
4.79,2.49,29.0,0.36,61.0,0.07597380768169426,0.056213323970270235
5.5200000000000005,1.93,66.0,10.33,42.0,-0.07256580792952505,0.10796426300659867
1.34,2.95,43.0,2.24,93.0,0.12076815848888023,-0.021817209836532125
7.61,1.94,57.0,11.91,27.0,-0.07481694325606014,0.08999999999999986
12.25,0.54,2.0,5.07,76.0,-0.25,-0.09767749565583994
8.0,1.2,33.0,1.27,36.0,-0.04152091715527639,0.09056569900921252
4.7700000000000005,2.36,17.0,9.77,96.0,0.10084466294446504,-0.13996887131765057
8.370000000000001,3.2600000000000002,32.0,4.51,83.0,0.08772315533176034,0.006125491158914365
