qe,qs,x,ref,erro,s,value_s,a,value_a,next_s,value_next_s,reward,done
3.84,3.8839613359387837,4.092110579240761,8.870000000000003,-4.777889420759242,722,-4.78,96,0.96,722,-4.78,0,False
1.56,3.5836842768238353,3.9638359855668726,8.860000000000003,-4.896164014433131,723,-4.77,39,0.39,710,-4.9,0,False
4.0,4.0981075928280895,3.9576039804139582,8.850000000000003,-4.8923960195860445,711,-4.89,106,1.06,711,-4.89,0,False
3.92,4.207714925144725,3.9393184898162676,8.840000000000003,-4.900681510183736,712,-4.88,98,0.98,710,-4.9,0,False
4.0,3.816392981373446,3.9509689944975466,8.830000000000004,-4.879031005502457,711,-4.89,106,1.06,712,-4.88,0,False
3.32,4.18452519756952,3.8960211150483173,8.820000000000004,-4.923978884951687,713,-4.87,83,0.83,708,-4.92,0,False
3.64,3.7852746010148492,3.8868019086068113,8.810000000000004,-4.923198091393193,709,-4.91,91,0.91,708,-4.92,0,False
3.64,4.161704277204316,3.853639626425542,8.800000000000004,-4.946360373574462,709,-4.91,91,0.91,705,-4.95,0,False
3.2,3.751921323180347,3.818610234267572,8.790000000000004,-4.971389765732432,706,-4.94,80,0.8,703,-4.97,0,False
4.0,4.0246739731399925,3.8170424200633164,8.780000000000005,-4.962957579936688,704,-4.96,108,1.08,704,-4.96,0,False
3.88,4.133155601618666,3.800948430004974,8.770000000000005,-4.969051569995031,705,-4.95,97,0.97,703,-4.97,0,False
3.72,2.094249846280965,3.9034182156150794,8.760000000000005,-4.856581784384925,704,-4.96,93,0.93,714,-4.86,0,False
4.0,4.29662098942238,3.88455547681032,8.750000000000005,-4.8654445231896855,715,-4.85,109,1.09,713,-4.87,0,False
3.28,3.7309436321262655,3.855941534384328,8.740000000000006,-4.884058465615677,714,-4.86,82,0.82,712,-4.88,0,False
3.32,3.9838859900873946,3.8137651098596965,8.730000000000006,-4.916234890140309,713,-4.87,83,0.83,708,-4.92,0,False
0.36,0.19555181776030756,3.8240513416628548,8.720000000000006,-4.895948658337151,709,-4.91,9,0.09,710,-4.9,0,False
4.0,3.9517301344550764,3.8271174249621263,8.710000000000006,-4.88288257503788,711,-4.89,106,1.06,712,-4.88,0,False
3.32,3.931618435476956,3.7882655798885114,8.700000000000006,-4.911734420111495,713,-4.87,83,0.83,709,-4.91,0,False
3.16,1.2650814644250967,3.907302255127829,8.690000000000007,-4.782697744872177,710,-4.9,79,0.79,722,-4.78,0,False
4.0,3.2611209606519482,3.954083702733206,8.680000000000007,-4.725916297266801,723,-4.77,109,1.09,727,-4.73,0,False
4.0,3.823305842842993,3.9652952510919537,8.670000000000007,-4.704704748908053,728,-4.72,109,1.09,730,-4.7,0,False
4.0,3.828546847484688,3.976174020504782,8.660000000000007,-4.683825979495225,731,-4.69,100,1.0,732,-4.68,0,False
4.0,3.7560721196925417,3.9916460590737413,8.650000000000007,-4.658353940926267,733,-4.67,105,1.05,734,-4.66,0,False
3.8,3.834923081052944,3.9894302498636125,8.640000000000008,-4.650569750136395,735,-4.65,95,0.95,735,-4.65,0,False
4.0,3.7621234164068866,4.004518099350429,8.630000000000008,-4.625481900649579,736,-4.64,106,1.06,737,-4.63,0,False
3.24,3.8243387760010923,3.967442072693501,8.620000000000008,-4.652557927306507,738,-4.62,81,0.81,735,-4.65,0,False
4.0,3.829549617927277,3.978257172600541,8.610000000000008,-4.631742827399467,736,-4.64,106,1.06,737,-4.63,0,False
3.24,3.812037470662973,3.9419598746263955,8.600000000000009,-4.6580401253736134,738,-4.62,81,0.81,734,-4.66,0,False
3.8,3.8116805203768354,3.94121869684373,8.590000000000009,-4.648781303156278,735,-4.65,95,0.95,735,-4.65,0,False
2.04,1.9861051928163784,3.9446137667016528,8.580000000000009,-4.635386233298356,736,-4.64,51,0.51,736,-4.64,0,False
4.0,4.011559114818978,3.9438797157917596,8.57000000000001,-4.62612028420825,737,-4.63,102,1.02,737,-4.63,0,False
0.52,1.6141812661067816,3.8750476423225066,8.56000000000001,-4.684952357677503,738,-4.62,13,0.13,732,-4.68,0,False
4.0,2.9385262453157295,3.942170766611104,8.55000000000001,-4.607829233388905,733,-4.67,105,1.05,739,-4.61,0,False
4.0,4.048806736374373,3.939070823701783,8.54000000000001,-4.6009291762982265,740,-4.6,108,1.08,740,-4.6,0,False
3.24,3.946740258921359,3.894193849716461,8.53000000000001,-4.635806150283549,741,-4.59,81,0.81,736,-4.64,0,False
4.0,3.6800234149229825,3.9144893459337764,8.52000000000001,-4.605510654066234,737,-4.63,102,1.02,739,-4.61,0,False
4.0,4.1115659971869585,3.9074005730811323,8.51000000000001,-4.602599426918879,740,-4.6,108,1.08,740,-4.6,0,False
3.24,3.7786527337629625,3.8732170110806576,8.50000000000001,-4.626782988919353,741,-4.59,81,0.81,737,-4.63,0,False
2.28,0.5586710338278131,3.981037392175723,8.49000000000001,-4.508962607824287,738,-4.62,57,0.57,749,-4.51,0,False
4.0,3.563860728759488,4.008678774443467,8.480000000000011,-4.471321225556544,750,-4.5,105,1.05,753,-4.47,0,False
3.32,3.828656468516135,3.976405207613707,8.470000000000011,-4.493594792386304,754,-4.46,83,0.83,751,-4.49,0,False
3.84,3.3237716310816388,4.009091688899889,8.460000000000012,-4.450908311100123,752,-4.48,96,0.96,755,-4.45,0,False
2.48,2.2466552767571883,4.0238037943772875,8.450000000000012,-4.426196205622724,756,-4.44,62,0.62,757,-4.43,0,False
3.96,3.5812123400105724,4.0478087004645324,8.440000000000012,-4.3921912995354795,758,-4.42,99,0.99,761,-4.39,0,False
2.84,2.4617635470577395,4.071673450141663,8.430000000000012,-4.358326549858349,762,-4.38,71,0.71,764,-4.36,0,False
4.0,3.838707565040016,4.0819039017751555,8.420000000000012,-4.338096098224857,765,-4.35,104,1.04,766,-4.34,0,False
4.0,4.117781534011726,4.074425092736375,8.410000000000013,-4.335574907263638,767,-4.33,102,1.02,766,-4.34,0,False
4.0,4.3481475933705855,4.052297207854652,8.400000000000013,-4.347702792145361,767,-4.33,102,1.02,765,-4.35,0,False
4.0,3.6730748808923064,4.07302095131059,8.390000000000013,-4.316979048689423,766,-4.34,106,1.06,768,-4.32,0,False
4.0,3.0495116900547075,4.133118362872352,8.380000000000013,-4.246881637127661,769,-4.31,100,1.0,775,-4.25,0,False
4.0,3.310803686941573,4.17673206695412,8.370000000000013,-4.1932679330458935,776,-4.24,103,1.03,781,-4.19,0,False
3.68,4.311786221910469,4.136596203626786,8.360000000000014,-4.223403796373228,782,-4.18,92,0.92,778,-4.22,0,False
3.24,3.610000531147115,4.113151383735047,8.350000000000014,-4.236848616264967,779,-4.21,81,0.81,776,-4.24,0,False
3.88,2.500313602878254,4.200191691410517,8.340000000000014,-4.139808308589497,777,-4.23,97,0.97,786,-4.14,0,False
3.88,3.8935323147609426,4.199333548340243,8.330000000000014,-4.1306664516597715,787,-4.13,97,0.97,787,-4.13,0,False
3.92,4.172439079640004,4.1833077649746455,8.320000000000014,-4.136692235025369,788,-4.12,98,0.98,786,-4.14,0,False
3.88,4.4003799324785335,4.150239820894354,8.310000000000015,-4.15976017910566,787,-4.13,97,0.97,784,-4.16,0,False
4.0,3.7157676725520496,4.168254307527558,8.300000000000015,-4.131745692472457,785,-4.15,102,1.02,787,-4.13,0,False
3.92,3.7213742572889292,4.180842792685268,8.290000000000015,-4.109157207314747,788,-4.12,98,0.98,789,-4.11,0,False
3.72,3.7213362031241037,4.180758107498957,8.280000000000015,-4.099241892501058,790,-4.1,93,0.93,790,-4.1,0,False
3.28,3.7092087564142635,4.153555104482303,8.270000000000016,-4.116444895517713,791,-4.09,82,0.82,788,-4.12,0,False
3.8,3.711707591368212,4.159151075382811,8.260000000000016,-4.100848924617205,789,-4.11,95,0.95,790,-4.1,0,False
3.28,3.699814539081999,4.132542519183345,8.250000000000016,-4.117457480816671,791,-4.09,82,0.82,788,-4.12,0,False
1.68,1.0620380483392726,4.171319439013126,8.240000000000016,-4.06868056098689,789,-4.11,42,0.42,793,-4.07,0,False
3.12,4.4084613255808955,4.08942307838314,8.230000000000016,-4.140576921616876,794,-4.06,78,0.78,786,-4.14,0,False
3.88,3.88260730250851,4.089257680007069,8.220000000000017,-4.130742319992947,787,-4.13,97,0.97,787,-4.13,0,False
3.92,4.236159181065671,4.069173003705382,8.210000000000017,-4.140826996294635,788,-4.12,98,0.98,786,-4.14,0,False
4.0,4.111543703424318,4.0620901077258456,8.200000000000017,-4.1379098922741715,787,-4.13,101,1.01,786,-4.14,0,False
3.88,4.26005991104303,4.037940773049061,8.190000000000017,-4.152059226950956,787,-4.13,97,0.97,785,-4.15,0,False
3.92,2.478990538865173,4.128857279357282,8.180000000000017,-4.051142720642735,786,-4.14,98,0.98,795,-4.05,0,False
3.76,3.46220987579552,4.1477142486607415,8.170000000000018,-4.022285751339276,796,-4.04,94,0.94,798,-4.02,0,False
4.0,4.268058586698642,4.130687307600915,8.160000000000018,-4.0293126923991025,799,-4.01,107,1.07,797,-4.03,0,False
3.28,4.2755863590462875,4.067432329611795,8.150000000000018,-4.082567670388223,798,-4.02,82,0.82,792,-4.08,0,False
4.0,4.266673872758984,4.050487994211103,8.140000000000018,-4.089512005788915,793,-4.07,106,1.06,791,-4.09,0,False
3.76,2.4797127861974446,4.131263637567368,8.130000000000019,-3.99873636243265,792,-4.08,94,0.94,800,-4.0,0,False
4.0,3.469360763341675,4.1648646634621,8.120000000000019,-3.9551353365379187,801,-3.99,104,1.04,804,-3.96,0,False
3.2,1.7331565376143134,4.257130190519254,8.110000000000019,-3.852869809480765,805,-3.95,80,0.8,815,-3.85,0,False
3.6,4.349623575889419,4.2095153817839295,8.10000000000002,-3.8904846182160897,816,-3.84,90,0.9,811,-3.89,0,False
3.8,4.450702184211975,4.168161352569741,8.09000000000002,-3.9218386474302784,812,-3.88,95,0.95,808,-3.92,0,False
4.0,3.6837186283163206,4.188203363272549,8.08000000000002,-3.891796636727471,809,-3.91,101,1.01,811,-3.89,0,False
4.0,4.446258836404711,4.159841590760198,8.07000000000002,-3.9101584092398216,812,-3.88,109,1.09,809,-3.91,0,False
3.32,4.252488409281607,4.100608523732669,8.06000000000002,-3.959391476267351,810,-3.9,83,0.83,804,-3.96,0,False
3.16,4.2563657403301685,4.030945627647992,8.05000000000002,-4.019054372352028,805,-3.95,79,0.79,798,-4.02,0,False
4.0,3.271069672372991,4.077080846607931,8.04000000000002,-3.9629191533920896,799,-4.01,107,1.07,804,-3.96,0,False
3.56,3.8284193070942196,4.060055156888153,8.03000000000002,-3.9699448431118673,805,-3.95,89,0.89,803,-3.97,0,False
4.0,3.8333992849569314,4.070622520520827,8.020000000000021,-3.9493774794791943,804,-3.96,100,1.0,805,-3.95,0,False
3.48,3.8231359417186,4.048857212960607,8.010000000000021,-3.961142787039414,806,-3.94,87,0.87,804,-3.96,0,False
3.16,3.8038049285209157,4.0080177049109915,8.000000000000021,-3.99198229508903,805,-3.95,79,0.79,801,-3.99,0,False
4.0,4.236288782682003,3.9930022247305903,8.000000000000021,-4.006997775269431,801,-3.99,104,1.04,799,-4.01,0,False
4.0,4.305702448140453,3.9735688478382176,8.000000000000021,-4.026431152161804,799,-4.01,107,1.07,797,-4.03,0,False
4.0,3.6384048614520457,3.9964934510025745,8.000000000000021,-4.003506548997446,797,-4.03,109,1.09,800,-4.0,0,False
3.96,3.5694423715976615,4.021245403025844,8.000000000000021,-3.978754596974177,800,-4.0,99,0.99,802,-3.98,0,False
0.92,3.572507245218619,3.8530555723450974,8.000000000000021,-4.146944427654924,802,-3.98,23,0.23,785,-4.15,0,False
4.0,3.200743893817682,3.903656030823857,8.000000000000021,-4.096343969176164,785,-4.15,102,1.02,790,-4.1,0,False
3.72,3.2138528183920823,3.935697911796576,8.000000000000021,-4.064302088203446,790,-4.1,93,0.93,794,-4.06,0,False
3.12,4.1699667408738215,3.8689603085935684,8.000000000000021,-4.131039691406453,794,-4.06,78,0.78,787,-4.13,0,False
4.0,4.164336829527953,3.8585141316450677,8.000000000000021,-4.141485868354954,787,-4.13,101,1.01,786,-4.14,0,False
3.92,2.425568378311176,3.9528210623208184,8.000000000000021,-4.0471789376792024,786,-4.14,98,0.98,795,-4.05,0,False
3.84,3.392000264910113,3.9811976214443443,8.000000000000021,-4.018802378555677,795,-4.05,96,0.96,798,-4.02,0,False
3.28,3.8146070119224227,3.9472756804796703,8.000000000000021,-4.052724319520351,798,-4.02,82,0.82,795,-4.05,0,False
3.84,4.161418475490444,3.926850913853361,8.000000000000021,-4.07314908614666,795,-4.05,96,0.96,793,-4.07,0,False
4.0,4.194435818860041,3.914492994667028,8.000000000000021,-4.085507005332993,793,-4.07,106,1.06,791,-4.09,0,False
3.28,4.240117782568239,3.8534445213829516,8.000000000000021,-4.14655547861707,791,-4.09,82,0.82,785,-4.15,0,False
4.0,3.5082790780227886,3.884615509941959,8.000000000000021,-4.115384490058062,785,-4.15,102,1.02,788,-4.12,0,False
4.0,2.434925320754215,3.9833768930848557,8.000000000000021,-4.016623106915166,788,-4.12,105,1.05,798,-4.02,0,False
3.28,3.389960110041435,3.9764120375037626,8.000000000000021,-4.023587962496259,798,-4.02,82,0.82,798,-4.02,0,False
3.28,3.812362649486138,3.9426322023729132,8.000000000000021,-4.0573677976271085,798,-4.02,82,0.82,794,-4.06,0,False
3.12,4.135501931836824,3.8780966936301593,8.000000000000021,-4.1219033063698625,794,-4.06,78,0.78,788,-4.12,0,False
4.0,4.169101045971336,3.8673478866683126,8.000000000000021,-4.132652113331709,788,-4.12,105,1.05,787,-4.13,0,False
3.88,4.235335701468691,3.844753017814302,8.000000000000021,-4.155246982185719,787,-4.13,97,0.97,784,-4.16,0,False
0.56,0.23591608171379408,3.8650276099519525,8.000000000000021,-4.134972390048069,784,-4.16,14,0.14,787,-4.13,0,False
4.0,3.781425247965782,3.878898908570555,8.000000000000021,-4.121101091429466,787,-4.13,101,1.01,788,-4.12,0,False
4.0,4.283501719349536,3.860869481889922,8.000000000000021,-4.1391305181100995,788,-4.12,105,1.05,786,-4.14,0,False
3.92,3.3173278057290565,3.8990425885240736,8.000000000000021,-4.100957411475948,786,-4.14,98,0.98,790,-4.1,0,False
0.08,0.8243525558773901,3.8523649705873435,8.000000000000021,-4.147635029412678,790,-4.1,2,0.02,785,-4.15,0,False
4.0,4.079819236338269,3.84729269022306,8.000000000000021,-4.152707309776961,785,-4.15,102,1.02,785,-4.15,0,False
4.0,3.8492251718148918,3.85686469266716,8.000000000000021,-4.143135307332861,785,-4.15,102,1.02,786,-4.14,0,False
3.92,3.238742133791945,3.9000017028999507,8.000000000000021,-4.09999829710007,786,-4.14,98,0.98,790,-4.1,0,False
3.72,3.8660856484106465,3.890728145476302,8.000000000000021,-4.109271854523719,790,-4.1,93,0.93,789,-4.11,0,False
3.8,3.249350853529034,3.925593406481713,8.000000000000021,-4.074406593518308,789,-4.11,95,0.95,793,-4.07,0,False
4.0,3.886918642072312,3.932771319114064,8.000000000000021,-4.0672286808859575,793,-4.07,106,1.06,793,-4.07,0,False
4.0,3.2713401066794456,3.97890385801964,8.000000000000021,-4.021096141980381,793,-4.07,106,1.06,798,-4.02,0,False
3.28,3.890561199271798,3.940149803673835,8.000000000000021,-4.059850196326186,798,-4.02,82,0.82,794,-4.06,0,False
3.12,4.286332200595232,3.865980264531321,8.000000000000021,-4.1340197354687005,794,-4.06,78,0.78,787,-4.13,0,False
0.76,2.70848898699083,3.7428196703143244,8.000000000000021,-4.257180329685697,787,-4.13,19,0.19,774,-4.26,0,False
3.72,3.1870786746944875,3.776571049864268,8.000000000000021,-4.223428950135753,774,-4.26,93,0.93,778,-4.22,0,False
3.36,3.7949909957097727,3.7489499841914373,8.000000000000021,-4.251050015808584,778,-4.22,84,0.84,775,-4.25,0,False
3.6,3.2243117196021314,3.7727472338642847,8.000000000000021,-4.227252766135736,775,-4.25,90,0.9,777,-4.23,0,False
3.88,4.109812504999182,3.7581358142300636,8.000000000000021,-4.241864185769957,777,-4.23,97,0.97,776,-4.24,0,False
4.0,4.218312302530546,3.7442483596242293,8.000000000000021,-4.255751640375792,776,-4.24,103,1.03,774,-4.26,0,False
3.72,3.752865472627775,3.7421617391270825,8.000000000000021,-4.257838260872939,774,-4.26,93,0.93,774,-4.26,0,False
3.72,4.088218710376384,3.7187485232506465,8.000000000000021,-4.281251476749375,774,-4.26,93,0.93,772,-4.28,0,False
2.96,4.160520528149015,3.642365132430175,8.000000000000021,-4.357634867569846,772,-4.28,74,0.74,764,-4.36,0,False
4.0,3.2277434777404155,3.69129822347743,8.000000000000021,-4.308701776522591,764,-4.36,108,1.08,769,-4.31,0,False
4.0,4.181811443526058,3.67973088342165,8.000000000000021,-4.3202691165783715,769,-4.31,100,1.0,768,-4.32,0,False
4.0,4.175463152453783,3.668567132452743,8.000000000000021,-4.331432867547278,768,-4.32,104,1.04,767,-4.33,0,False
4.0,3.83613272497313,3.6789776377687624,8.000000000000021,-4.321022362231259,767,-4.33,102,1.02,768,-4.32,0,False
4.0,4.026998910633822,3.677260996135148,8.000000000000021,-4.322739003864873,768,-4.32,104,1.04,768,-4.32,0,False
4.0,3.6543300235026113,3.6992026905960067,8.000000000000021,-4.300797309404015,768,-4.32,104,1.04,770,-4.3,0,False
4.0,3.6648232249478214,3.7204773621233853,8.000000000000021,-4.279522637876636,770,-4.3,104,1.04,772,-4.28,0,False
2.96,3.6433928034593914,3.677098368268702,8.000000000000021,-4.32290163173132,772,-4.28,74,0.74,768,-4.32,0,False
4.0,3.6542521408457276,3.699045013754498,8.000000000000021,-4.300954986245523,768,-4.32,104,1.04,770,-4.3,0,False
4.0,3.664747922784798,3.7203244717920074,8.000000000000021,-4.2796755282080134,770,-4.3,104,1.04,772,-4.28,0,False
2.96,3.6433193611100108,3.6769501260848996,8.000000000000021,-4.323049873915122,772,-4.28,74,0.74,768,-4.32,0,False
4.0,3.6541811461068274,3.6989012847316953,8.000000000000021,-4.301098715268326,768,-4.32,104,1.04,770,-4.3,0,False
4.0,3.66467928041421,3.7201851059589233,8.000000000000021,-4.279814894041098,770,-4.3,104,1.04,772,-4.28,0,False
2.96,3.643252414134575,3.6768149973108977,8.000000000000021,-4.323185002689124,772,-4.28,74,0.74,768,-4.32,0,False
4.0,3.6541164303537705,3.6987702699639478,8.000000000000021,-4.301229730036074,768,-4.32,104,1.04,770,-4.3,0,False
4.0,3.6646167090559043,3.7200580684849727,8.000000000000021,-4.279941931515049,770,-4.3,104,1.04,772,-4.28,0,False
2.96,3.6431913882778595,3.6766918221514704,8.000000000000021,-4.323308177848551,772,-4.28,74,0.74,768,-4.32,0,False
4.0,3.2798677207548916,3.72232684109527,8.000000000000021,-4.277673158904751,768,-4.32,104,1.04,772,-4.28,0,False
2.96,3.6814567061936567,3.6765242353253735,8.000000000000021,-4.323475764674647,772,-4.28,74,0.74,768,-4.32,0,False
4.0,3.6912601169255566,3.6961250626554403,8.000000000000021,-4.303874937344581,768,-4.32,104,1.04,770,-4.3,0,False
4.0,4.036062333885613,3.6938322411350253,8.000000000000021,-4.306167758864996,770,-4.3,104,1.04,769,-4.31,0,False
4.0,3.6622576002955487,3.7152699960459654,8.000000000000021,-4.284730003954056,769,-4.31,100,1.0,772,-4.28,0,False
2.96,3.6408905867788417,3.6720493681855584,8.000000000000021,-4.327950631814463,772,-4.28,74,0.74,767,-4.33,0,False
4.0,3.651833369142227,3.6941497775602774,8.000000000000021,-4.305850222439744,767,-4.33,102,1.02,769,-4.31,0,False
4.0,1.102511312047175,3.876056494228356,8.000000000000021,-4.123943505771665,769,-4.31,107,1.07,788,-4.12,0,False
3.92,3.8224635856894773,3.882247313883724,8.000000000000021,-4.117752686116297,788,-4.12,98,0.98,788,-4.12,0,False
4.0,4.171263672842976,3.871361137440204,8.000000000000021,-4.128638862559818,788,-4.12,105,1.05,787,-4.13,0,False
4.0,4.2794607707776136,3.8535884012992483,8.000000000000021,-4.146411598700773,787,-4.13,101,1.01,785,-4.15,0,False
4.0,4.269918321613374,3.836421855633102,8.000000000000021,-4.1635781443669195,785,-4.15,102,1.02,784,-4.16,0,False
4.0,3.7678770579315644,3.851153777317893,8.000000000000021,-4.148846222682128,784,-4.16,101,1.01,785,-4.15,0,False
4.0,4.1171294391323485,3.8437093034223544,8.000000000000021,-4.156290696577667,785,-4.15,102,1.02,784,-4.16,0,False
4.0,4.151142096993589,3.8341013348116126,8.000000000000021,-4.165898665188409,784,-4.16,101,1.01,783,-4.17,0,False
4.0,4.1461108723998725,3.8248130028713287,8.000000000000021,-4.175186997128693,783,-4.17,105,1.05,782,-4.18,0,False
3.68,2.4108234988179573,3.9049093803721284,8.000000000000021,-4.095090619627893,782,-4.18,92,0.92,790,-4.1,0,False
1.4,0.9125507142684682,3.9354857518430584,8.000000000000021,-4.0645142481569625,790,-4.1,35,0.35,794,-4.06,0,False
3.12,4.207873329462113,3.866327440434723,8.000000000000021,-4.133672559565298,794,-4.06,78,0.78,787,-4.13,0,False
4.0,4.162962929129187,3.8559685377680606,8.000000000000021,-4.144031462231961,787,-4.13,101,1.01,786,-4.14,0,False
3.92,4.079059670503596,3.845860763110436,8.000000000000021,-4.154139236889586,786,-4.14,98,0.98,785,-4.15,0,False
4.0,4.265762813190194,3.8289582128821302,8.000000000000021,-4.1710417871178915,785,-4.15,102,1.02,783,-4.17,0,False
4.0,3.764334374082674,3.8439151936690705,8.000000000000021,-4.15608480633095,783,-4.17,105,1.05,784,-4.16,0,False
4.0,3.7714305933879264,3.858421373901885,8.000000000000021,-4.141578626098136,784,-4.16,101,1.01,786,-4.14,0,False
3.92,4.118259725017759,3.845820553165119,8.000000000000021,-4.1541794468349025,786,-4.14,98,0.98,785,-4.15,0,False
4.0,4.152246866611839,3.836142399607326,8.000000000000021,-4.163857600392696,785,-4.15,102,1.02,784,-4.16,0,False
4.0,4.147180171525559,3.8267861333860322,8.000000000000021,-4.173213866613989,784,-4.16,101,1.01,783,-4.17,0,False
4.0,2.4175261648164654,3.9266524808458665,8.000000000000021,-4.073347519154154,783,-4.17,105,1.05,793,-4.07,0,False
4.0,3.385343565388566,3.965586428672843,8.000000000000021,-4.034413571327178,793,-4.07,106,1.06,797,-4.03,0,False
4.0,3.828682870110018,3.9764565614881837,8.000000000000021,-4.023543438511838,797,-4.03,109,1.09,798,-4.02,0,False
1.72,1.2806484871249324,4.004053877986836,8.000000000000021,-3.9959461220131853,798,-4.02,43,0.43,800,-4.0,0,False
3.96,3.884293886940907,4.0088578991159896,8.000000000000021,-3.9911421008840318,800,-4.0,99,0.99,801,-3.99,0,False
4.0,3.926617040336854,4.013515190796171,8.000000000000021,-3.9864848092038505,801,-3.99,108,1.08,801,-3.99,0,False
4.0,4.355059077375005,3.990941569152053,8.000000000000021,-4.009058430847968,801,-3.99,104,1.04,799,-4.01,0,False
4.0,4.343139143761215,3.969124745937855,8.000000000000021,-4.030875254062167,799,-4.01,107,1.07,797,-4.03,0,False
2.56,2.1584962778432186,3.994432039909533,8.000000000000021,-4.005567960090488,797,-4.03,64,0.64,799,-4.01,0,False
4.0,4.344984339684278,3.972498060597012,8.000000000000021,-4.02750193940301,799,-4.01,107,1.07,797,-4.03,0,False
4.0,3.3653266762472005,4.012690460524146,8.000000000000021,-3.9873095394758753,797,-4.03,109,1.09,801,-3.99,0,False
4.0,3.6166085102215066,4.036991384566716,8.000000000000021,-3.9630086154333055,801,-3.99,104,1.04,804,-3.96,0,False
4.0,3.627177722649837,4.060621407922045,8.000000000000021,-3.9393785920779765,804,-3.96,100,1.0,806,-3.94,0,False
0.56,0.04046281010323093,4.093097505033993,8.000000000000021,-3.9069024949660287,806,-3.94,14,0.14,809,-3.91,0,False
4.0,4.3578250872758515,4.070355388260403,8.000000000000021,-3.9296446117396187,809,-3.91,101,1.01,807,-3.93,0,False
3.64,3.6709860464936845,4.068391196298551,8.000000000000021,-3.9316088037014705,807,-3.93,91,0.91,807,-3.93,0,False
3.64,4.099934300560932,4.039185004985083,8.000000000000021,-3.960814995014938,807,-3.93,91,0.91,804,-3.96,0,False
4.0,3.313705218996315,4.08262807587699,8.000000000000021,-3.9173719241230316,804,-3.96,100,1.0,808,-3.92,0,False
3.72,3.3633772352779094,4.105205077564006,8.000000000000021,-3.8947949224360157,808,-3.92,93,0.93,811,-3.89,0,False
0.76,1.411204694583303,4.064283536613571,8.000000000000021,-3.9357164633864503,811,-3.89,19,0.19,806,-3.94,0,False
2.12,4.0116966075918885,3.9441626132149725,8.000000000000021,-4.055837386785049,806,-3.94,53,0.53,794,-4.06,0,False
3.12,4.212435418808559,3.8747155707441756,8.000000000000021,-4.125284429255846,794,-4.06,78,0.78,787,-4.13,0,False
4.0,3.1707491761429485,3.927204656263492,8.000000000000021,-4.072795343736529,787,-4.13,101,1.01,793,-4.07,0,False
4.0,4.271105171951426,3.909968213664324,8.000000000000021,-4.090031786335697,793,-4.07,106,1.06,791,-4.09,0,False
3.28,3.589751349911738,3.8903271269597295,8.000000000000021,-4.109672873040292,791,-4.09,82,0.82,789,-4.11,0,False
3.8,4.016557245943639,3.876570886246488,8.000000000000021,-4.1234291137535335,789,-4.11,95,0.95,788,-4.12,0,False
3.92,3.2852774116650423,3.916766492071143,8.000000000000021,-4.083233507928878,788,-4.12,98,0.98,792,-4.08,0,False
3.76,4.181286368203176,3.889989302073017,8.000000000000021,-4.110010697927004,792,-4.08,94,0.94,789,-4.11,0,False
3.8,4.2826282619933895,3.859296506715485,8.000000000000021,-4.140703493284536,789,-4.11,95,0.95,786,-4.14,0,False
3.92,4.156634401753936,3.844254265582068,8.000000000000021,-4.155745734417954,786,-4.14,98,0.98,784,-4.16,0,False
4.0,4.264898434778407,3.8274066295492517,8.000000000000021,-4.17259337045077,784,-4.16,101,1.01,783,-4.17,0,False
4.0,3.305545840360011,3.871395434722054,8.000000000000021,-4.128604565277968,783,-4.17,105,1.05,787,-4.13,0,False
4.0,4.089569477133044,3.8657037834729677,8.000000000000021,-4.134296216527053,787,-4.13,101,1.01,787,-4.13,0,False
4.0,4.2764254812114775,3.848123861295765,8.000000000000021,-4.151876138704257,787,-4.13,101,1.01,785,-4.15,0,False
4.0,3.7734250308873656,3.862503346216609,8.000000000000021,-4.137496653783412,785,-4.15,102,1.02,786,-4.14,0,False
3.84,1.7585689512619467,3.9934970006014447,8.000000000000021,-4.006502999398577,786,-4.14,96,0.96,799,-4.01,0,False
4.0,3.84169952576845,4.003540701349144,8.000000000000021,-3.996459298650877,799,-4.01,107,1.07,800,-4.0,0,False
3.96,4.348452949313907,3.97884338971876,8.000000000000021,-4.0211566102812615,800,-4.0,99,0.99,798,-4.02,0,False
3.28,4.312428006140411,3.9131955626372354,8.000000000000021,-4.086804437362786,798,-4.02,82,0.82,791,-4.09,0,False
3.28,3.7825939926351446,3.8813007925920235,8.000000000000021,-4.118699207407998,791,-4.09,82,0.82,788,-4.12,0,False
3.92,4.130090548667719,3.8679486885847347,8.000000000000021,-4.132051311415287,788,-4.12,98,0.98,787,-4.13,0,False
4.0,4.163808991182778,3.857536041401943,8.000000000000021,-4.1424639585980785,787,-4.13,101,1.01,786,-4.14,0,False
3.92,4.155714138344781,3.8425522421151754,8.000000000000021,-4.157447757884846,786,-4.14,98,0.98,784,-4.16,0,False
0.36,1.8204427267881824,3.7505815954358983,8.000000000000021,-4.249418404564123,784,-4.16,9,0.09,775,-4.25,0,False
3.6,3.827167766922484,3.7361540239814652,8.000000000000021,-4.2638459760185565,775,-4.25,90,0.9,774,-4.26,0,False
3.72,3.8611836874825483,3.727185689324549,8.000000000000021,-4.272814310675472,774,-4.26,93,0.93,773,-4.27,0,False
3.84,4.0470761146760195,3.714020638104997,8.000000000000021,-4.285979361895024,773,-4.27,96,0.96,771,-4.29,0,False
